date,aoi_id,pai_num,shou_num,zone_id
20200603,aoi_103,19,124,zone_10
20200603,aoi_118,51,36,zone_10
20200603,aoi_13,25,11,zone_10
20200603,aoi_215,9,3,zone_10
20200603,aoi_284,9,15,zone_10
20200603,aoi_298,47,327,zone_10
20200603,aoi_302,27,32,zone_10
20200603,aoi_306,74,79,zone_10
20200603,aoi_108,36,10,zone_11
20200603,aoi_114,71,23,zone_11
20200603,aoi_204,5,3,zone_11
20200603,aoi_256,61,28,zone_11
20200603,aoi_272,104,126,zone_11
20200603,aoi_33,12,5,zone_11
20200603,aoi_36,44,61,zone_11
20200603,aoi_40,63,80,zone_11
20200603,aoi_400,42,8,zone_11
20200603,aoi_85,55,87,zone_11
20200603,aoi_87,12,2,zone_11
20200603,aoi_109,7,4,zone_12
20200603,aoi_115,19,7,zone_12
20200603,aoi_124,19,25,zone_12
20200603,aoi_15,15,5,zone_12
20200603,aoi_187,15,12,zone_12
20200603,aoi_205,33,10,zone_12
20200603,aoi_211,10,6,zone_12
20200603,aoi_231,15,9,zone_12
20200603,aoi_239,4,2,zone_12
20200603,aoi_247,8,20,zone_12
20200603,aoi_249,45,21,zone_12
20200603,aoi_257,254,75,zone_12
20200603,aoi_26,134,131,zone_12
20200603,aoi_260,35,7,zone_12
20200603,aoi_339,81,24,zone_12
20200603,aoi_383,15,14,zone_12
20200603,aoi_418,30,8,zone_12
20200603,aoi_157,90,106,zone_13
20200603,aoi_167,17,12,zone_13
20200603,aoi_193,38,17,zone_13
20200603,aoi_216,154,41,zone_13
20200603,aoi_282,21,15,zone_13
20200603,aoi_290,74,58,zone_13
20200603,aoi_31,84,26,zone_13
20200603,aoi_52,5,11,zone_13
20200603,aoi_97,17,12,zone_13
20200603,aoi_245,155,27,zone_14
20200603,aoi_372,239,100,zone_14
20200603,aoi_43,215,38,zone_14
20200603,aoi_191,43,13,zone_15
20200603,aoi_22,149,144,zone_15
20200603,aoi_316,147,52,zone_15
20200603,aoi_344,42,40,zone_15
20200603,aoi_62,19,31,zone_15
20200603,aoi_95,76,40,zone_15
20200603,aoi_12,25,7,zone_16
20200603,aoi_134,22,12,zone_16
20200603,aoi_162,25,11,zone_16
20200603,aoi_186,27,20,zone_16
20200603,aoi_221,40,17,zone_16
20200603,aoi_28,4,3,zone_16
20200603,aoi_342,414,138,zone_16
20200603,aoi_37,17,11,zone_16
20200603,aoi_55,18,40,zone_16
20200603,aoi_81,57,39,zone_16
20200603,aoi_1,11,6,zone_17
20200603,aoi_133,8,6,zone_17
20200603,aoi_16,3,3,zone_17
20200603,aoi_161,44,41,zone_17
20200603,aoi_179,7,8,zone_17
20200603,aoi_180,9,6,zone_17
20200603,aoi_199,22,8,zone_17
20200603,aoi_210,16,9,zone_17
20200603,aoi_23,3,5,zone_17
20200603,aoi_237,22,13,zone_17
20200603,aoi_246,2,2,zone_17
20200603,aoi_262,2,3,zone_17
20200603,aoi_277,14,11,zone_17
20200603,aoi_279,5,3,zone_17
20200603,aoi_285,8,8,zone_17
20200603,aoi_286,10,3,zone_17
20200603,aoi_299,2,5,zone_17
20200603,aoi_304,19,8,zone_17
20200603,aoi_313,2,2,zone_17
20200603,aoi_315,6,5,zone_17
20200603,aoi_364,7,5,zone_17
20200603,aoi_366,29,39,zone_17
20200603,aoi_382,3,2,zone_17
20200603,aoi_39,37,31,zone_17
20200603,aoi_394,5,7,zone_17
20200603,aoi_403,4,5,zone_17
20200603,aoi_416,9,13,zone_17
20200603,aoi_48,2,7,zone_17
20200603,aoi_54,5,11,zone_17
20200603,aoi_77,7,9,zone_17
20200603,aoi_9,4,5,zone_17
20200603,aoi_98,6,6,zone_17
20200603,aoi_122,16,9,zone_18
20200603,aoi_234,3,4,zone_18
20200603,aoi_241,20,12,zone_18
20200603,aoi_276,12,2,zone_18
20200603,aoi_308,4,7,zone_18
20200603,aoi_322,12,13,zone_18
20200603,aoi_384,59,26,zone_18
20200603,aoi_393,64,20,zone_18
20200603,aoi_42,37,24,zone_18
20200603,aoi_424,41,12,zone_18
20200603,aoi_46,24,13,zone_18
20200603,aoi_5,4,2,zone_18
20200603,aoi_51,9,5,zone_18
20200603,aoi_53,67,27,zone_18
20200603,aoi_57,19,7,zone_18
20200603,aoi_63,16,13,zone_18
20200603,aoi_66,193,59,zone_18
20200603,aoi_92,25,5,zone_18
20200603,aoi_10,65,28,zone_19
20200603,aoi_11,13,13,zone_19
20200603,aoi_119,37,69,zone_19
20200603,aoi_254,53,20,zone_19
20200603,aoi_258,16,12,zone_19
20200603,aoi_401,7,11,zone_19
20200603,aoi_419,61,21,zone_19
20200603,aoi_49,113,176,zone_19
20200603,aoi_59,32,9,zone_19
20200603,aoi_89,44,7,zone_19
20200603,aoi_96,15,27,zone_19
20200603,aoi_140,21,8,zone_2
20200603,aoi_21,102,108,zone_2
20200603,aoi_235,90,55,zone_2
20200603,aoi_283,205,175,zone_2
20200603,aoi_288,13,5,zone_2
20200603,aoi_192,27,3,zone_20
20200603,aoi_194,2,2,zone_20
20200603,aoi_217,8,7,zone_20
20200603,aoi_223,14,10,zone_20
20200603,aoi_263,57,11,zone_20
20200603,aoi_333,42,4,zone_20
20200603,aoi_351,19,2,zone_20
20200603,aoi_353,73,40,zone_20
20200603,aoi_390,78,80,zone_20
20200603,aoi_391,19,3,zone_20
20200603,aoi_399,33,11,zone_20
20200603,aoi_56,140,23,zone_20
20200603,aoi_144,143,161,zone_21
20200603,aoi_208,29,14,zone_21
20200603,aoi_269,5,10,zone_21
20200603,aoi_338,95,90,zone_21
20200603,aoi_349,73,71,zone_21
20200603,aoi_397,59,25,zone_21
20200603,aoi_426,6,2,zone_21
20200603,aoi_68,15,6,zone_21
20200603,aoi_309,40,21,zone_22
20200603,aoi_363,2,3,zone_22
20200603,aoi_404,708,166,zone_22
20200603,aoi_93,484,202,zone_23
20200603,aoi_128,48,10,zone_24
20200603,aoi_145,39,110,zone_24
20200603,aoi_169,122,223,zone_24
20200603,aoi_421,71,65,zone_24
20200603,aoi_100,2,2,zone_25
20200603,aoi_121,4,3,zone_25
20200603,aoi_138,2,49,zone_25
20200603,aoi_149,10,20,zone_25
20200603,aoi_170,55,43,zone_25
20200603,aoi_182,3,3,zone_25
20200603,aoi_184,8,44,zone_25
20200603,aoi_188,8,6,zone_25
20200603,aoi_195,98,103,zone_25
20200603,aoi_240,5,5,zone_25
20200603,aoi_255,146,149,zone_25
20200603,aoi_312,6,2,zone_25
20200603,aoi_332,19,28,zone_25
20200603,aoi_336,5,8,zone_25
20200603,aoi_370,11,12,zone_25
20200603,aoi_67,4,3,zone_25
20200603,aoi_90,10,7,zone_25
20200603,aoi_158,6,6,zone_26
20200603,aoi_160,25,18,zone_26
20200603,aoi_163,4,9,zone_26
20200603,aoi_172,38,33,zone_26
20200603,aoi_177,76,53,zone_26
20200603,aoi_2,56,13,zone_26
20200603,aoi_203,9,14,zone_26
20200603,aoi_209,24,18,zone_26
20200603,aoi_226,44,39,zone_26
20200603,aoi_320,17,12,zone_26
20200603,aoi_326,3,8,zone_26
20200603,aoi_329,44,35,zone_26
20200603,aoi_368,8,3,zone_26
20200603,aoi_388,19,20,zone_26
20200603,aoi_412,20,20,zone_26
20200603,aoi_414,19,37,zone_26
20200603,aoi_422,72,69,zone_26
20200603,aoi_47,29,17,zone_26
20200603,aoi_60,6,9,zone_26
20200603,aoi_65,48,33,zone_26
20200603,aoi_91,6,9,zone_26
20200603,aoi_25,20,7,zone_27
20200603,aoi_301,377,433,zone_27
20200603,aoi_74,13,10,zone_27
20200603,aoi_104,120,31,zone_28
20200603,aoi_110,35,14,zone_28
20200603,aoi_139,20,17,zone_28
20200603,aoi_229,88,15,zone_28
20200603,aoi_236,11,2,zone_28
20200603,aoi_27,24,7,zone_28
20200603,aoi_373,11,6,zone_28
20200603,aoi_41,32,48,zone_28
20200603,aoi_428,8,2,zone_28
20200603,aoi_44,199,77,zone_28
20200603,aoi_120,14,4,zone_29
20200603,aoi_155,51,38,zone_29
20200603,aoi_171,7,4,zone_29
20200603,aoi_183,34,11,zone_29
20200603,aoi_200,49,5,zone_29
20200603,aoi_230,2,2,zone_29
20200603,aoi_242,8,3,zone_29
20200603,aoi_252,10,4,zone_29
20200603,aoi_278,26,9,zone_29
20200603,aoi_30,38,20,zone_29
20200603,aoi_303,10,5,zone_29
20200603,aoi_310,5,2,zone_29
20200603,aoi_314,10,4,zone_29
20200603,aoi_330,43,21,zone_29
20200603,aoi_376,22,10,zone_29
20200603,aoi_381,124,41,zone_29
20200603,aoi_409,7,5,zone_29
20200603,aoi_410,15,6,zone_29
20200603,aoi_75,45,24,zone_29
20200603,aoi_146,16,6,zone_3
20200603,aoi_293,250,267,zone_3
20200603,aoi_402,59,28,zone_3
20200603,aoi_141,25,51,zone_4
20200603,aoi_151,20,14,zone_4
20200603,aoi_156,8,3,zone_4
20200603,aoi_18,300,203,zone_4
20200603,aoi_218,25,31,zone_4
20200603,aoi_228,49,31,zone_4
20200603,aoi_289,14,8,zone_4
20200603,aoi_305,9,6,zone_4
20200603,aoi_307,5,4,zone_4
20200603,aoi_331,14,18,zone_4
20200603,aoi_340,67,53,zone_4
20200603,aoi_365,54,42,zone_4
20200603,aoi_406,3,3,zone_4
20200603,aoi_72,51,78,zone_4
20200603,aoi_80,3,2,zone_4
20200603,aoi_132,82,66,zone_5
20200603,aoi_202,5,2,zone_5
20200603,aoi_227,15,2,zone_5
20200603,aoi_264,47,84,zone_5
20200603,aoi_266,73,19,zone_5
20200603,aoi_296,182,198,zone_5
20200603,aoi_367,4,2,zone_5
20200603,aoi_385,54,11,zone_5
20200603,aoi_83,46,34,zone_5
20200603,aoi_107,7,8,zone_6
20200603,aoi_123,26,23,zone_6
20200603,aoi_143,2,5,zone_6
20200603,aoi_166,44,12,zone_6
20200603,aoi_178,24,16,zone_6
20200603,aoi_327,26,34,zone_6
20200603,aoi_369,74,23,zone_6
20200603,aoi_377,385,133,zone_6
20200603,aoi_386,5,3,zone_6
20200603,aoi_71,37,18,zone_6
20200603,aoi_127,96,24,zone_7
20200603,aoi_159,14,3,zone_7
20200603,aoi_165,67,14,zone_7
20200603,aoi_173,58,30,zone_7
20200603,aoi_325,11,2,zone_7
20200603,aoi_337,123,51,zone_7
20200603,aoi_371,12,5,zone_7
20200603,aoi_374,43,31,zone_7
20200603,aoi_411,7,3,zone_7
20200603,aoi_415,40,18,zone_7
20200603,aoi_423,7,2,zone_7
20200603,aoi_0,9,4,zone_8
20200603,aoi_112,13,3,zone_8
20200603,aoi_126,2,3,zone_8
20200603,aoi_196,4,4,zone_8
20200603,aoi_207,42,30,zone_8
20200603,aoi_225,3,2,zone_8
20200603,aoi_261,94,21,zone_8
20200603,aoi_270,29,22,zone_8
20200603,aoi_300,89,20,zone_8
20200603,aoi_311,8,2,zone_8
20200603,aoi_324,2,2,zone_8
20200603,aoi_358,103,22,zone_8
20200603,aoi_380,81,17,zone_8
20200603,aoi_387,87,87,zone_8
20200603,aoi_7,4,4,zone_8
20200603,aoi_150,97,36,zone_9
20200603,aoi_224,137,28,zone_9
20200603,aoi_238,126,63,zone_9
20200603,aoi_248,6,4,zone_9
20200603,aoi_267,17,16,zone_9
20200603,aoi_334,160,86,zone_9
20200603,aoi_347,2,2,zone_9
20200603,aoi_362,25,9,zone_9
20200604,aoi_131,13,21,zone_0
20200604,aoi_14,11,2,zone_0
20200604,aoi_174,78,117,zone_0
20200604,aoi_197,6,2,zone_0
20200604,aoi_220,35,14,zone_0
20200604,aoi_232,5,2,zone_0
20200604,aoi_24,4,4,zone_0
20200604,aoi_243,34,6,zone_0
20200604,aoi_294,26,20,zone_0
20200604,aoi_343,25,3,zone_0
20200604,aoi_356,151,42,zone_0
20200604,aoi_357,13,9,zone_0
20200604,aoi_4,13,10,zone_0
20200604,aoi_425,7,4,zone_0
20200604,aoi_50,7,9,zone_0
20200604,aoi_82,6,3,zone_0
20200604,aoi_86,113,46,zone_0
20200604,aoi_94,14,13,zone_0
20200604,aoi_135,28,29,zone_1
20200604,aoi_295,228,109,zone_1
20200604,aoi_321,30,43,zone_1
20200604,aoi_69,68,84,zone_1
20200604,aoi_84,18,19,zone_1
20200604,aoi_103,18,175,zone_10
20200604,aoi_118,56,46,zone_10
20200604,aoi_13,24,13,zone_10
20200604,aoi_215,14,5,zone_10
20200604,aoi_273,3,5,zone_10
20200604,aoi_284,15,22,zone_10
20200604,aoi_298,41,242,zone_10
20200604,aoi_302,44,48,zone_10
20200604,aoi_306,64,90,zone_10
20200604,aoi_108,27,11,zone_11
20200604,aoi_114,67,22,zone_11
20200604,aoi_204,5,5,zone_11
20200604,aoi_256,43,38,zone_11
20200604,aoi_272,100,105,zone_11
20200604,aoi_33,10,10,zone_11
20200604,aoi_36,45,48,zone_11
20200604,aoi_40,74,111,zone_11
20200604,aoi_400,42,10,zone_11
20200604,aoi_85,66,63,zone_11
20200604,aoi_87,17,7,zone_11
20200604,aoi_109,9,3,zone_12
20200604,aoi_115,10,8,zone_12
20200604,aoi_124,24,16,zone_12
20200604,aoi_187,7,6,zone_12
20200604,aoi_205,25,9,zone_12
20200604,aoi_211,9,17,zone_12
20200604,aoi_231,18,4,zone_12
20200604,aoi_247,18,4,zone_12
20200604,aoi_249,52,37,zone_12
20200604,aoi_257,208,68,zone_12
20200604,aoi_26,166,132,zone_12
20200604,aoi_260,45,16,zone_12
20200604,aoi_339,77,25,zone_12
20200604,aoi_383,21,18,zone_12
20200604,aoi_418,51,16,zone_12
20200604,aoi_157,89,80,zone_13
20200604,aoi_167,17,10,zone_13
20200604,aoi_193,41,15,zone_13
20200604,aoi_216,125,40,zone_13
20200604,aoi_282,22,17,zone_13
20200604,aoi_290,84,59,zone_13
20200604,aoi_31,92,32,zone_13
20200604,aoi_52,4,5,zone_13
20200604,aoi_97,14,8,zone_13
20200604,aoi_245,143,34,zone_14
20200604,aoi_372,218,100,zone_14
20200604,aoi_43,189,47,zone_14
20200604,aoi_191,31,17,zone_15
20200604,aoi_22,122,131,zone_15
20200604,aoi_316,116,73,zone_15
20200604,aoi_341,5,4,zone_15
20200604,aoi_344,33,25,zone_15
20200604,aoi_62,28,36,zone_15
20200604,aoi_95,72,24,zone_15
20200604,aoi_12,26,5,zone_16
20200604,aoi_134,32,16,zone_16
20200604,aoi_162,22,3,zone_16
20200604,aoi_186,19,13,zone_16
20200604,aoi_221,52,22,zone_16
20200604,aoi_28,3,3,zone_16
20200604,aoi_342,377,99,zone_16
20200604,aoi_37,13,12,zone_16
20200604,aoi_55,20,38,zone_16
20200604,aoi_81,57,26,zone_16
20200604,aoi_1,16,12,zone_17
20200604,aoi_133,5,4,zone_17
20200604,aoi_137,2,2,zone_17
20200604,aoi_152,2,2,zone_17
20200604,aoi_16,4,3,zone_17
20200604,aoi_161,44,32,zone_17
20200604,aoi_179,9,5,zone_17
20200604,aoi_180,5,12,zone_17
20200604,aoi_199,12,6,zone_17
20200604,aoi_210,24,9,zone_17
20200604,aoi_213,4,4,zone_17
20200604,aoi_214,2,2,zone_17
20200604,aoi_23,2,2,zone_17
20200604,aoi_237,16,8,zone_17
20200604,aoi_265,2,4,zone_17
20200604,aoi_277,19,13,zone_17
20200604,aoi_279,7,8,zone_17
20200604,aoi_285,10,8,zone_17
20200604,aoi_286,11,4,zone_17
20200604,aoi_299,2,4,zone_17
20200604,aoi_304,23,7,zone_17
20200604,aoi_313,2,2,zone_17
20200604,aoi_315,15,7,zone_17
20200604,aoi_346,5,4,zone_17
20200604,aoi_364,8,3,zone_17
20200604,aoi_366,29,51,zone_17
20200604,aoi_378,2,2,zone_17
20200604,aoi_382,2,2,zone_17
20200604,aoi_39,30,33,zone_17
20200604,aoi_394,2,4,zone_17
20200604,aoi_403,4,8,zone_17
20200604,aoi_405,4,2,zone_17
20200604,aoi_416,10,15,zone_17
20200604,aoi_48,5,5,zone_17
20200604,aoi_77,16,9,zone_17
20200604,aoi_79,4,4,zone_17
20200604,aoi_9,3,5,zone_17
20200604,aoi_99,7,3,zone_17
20200604,aoi_101,4,3,zone_18
20200604,aoi_122,19,11,zone_18
20200604,aoi_234,5,3,zone_18
20200604,aoi_241,16,7,zone_18
20200604,aoi_276,10,3,zone_18
20200604,aoi_308,9,5,zone_18
20200604,aoi_322,12,6,zone_18
20200604,aoi_328,4,3,zone_18
20200604,aoi_384,44,15,zone_18
20200604,aoi_393,49,25,zone_18
20200604,aoi_42,31,29,zone_18
20200604,aoi_424,25,15,zone_18
20200604,aoi_46,16,11,zone_18
20200604,aoi_51,8,2,zone_18
20200604,aoi_53,60,54,zone_18
20200604,aoi_57,32,9,zone_18
20200604,aoi_63,23,27,zone_18
20200604,aoi_66,177,58,zone_18
20200604,aoi_92,23,9,zone_18
20200604,aoi_10,78,25,zone_19
20200604,aoi_11,10,6,zone_19
20200604,aoi_119,40,79,zone_19
20200604,aoi_254,60,15,zone_19
20200604,aoi_258,21,3,zone_19
20200604,aoi_401,6,5,zone_19
20200604,aoi_419,51,22,zone_19
20200604,aoi_49,99,129,zone_19
20200604,aoi_59,19,8,zone_19
20200604,aoi_89,30,14,zone_19
20200604,aoi_96,33,24,zone_19
20200604,aoi_140,11,6,zone_2
20200604,aoi_21,93,97,zone_2
20200604,aoi_235,84,47,zone_2
20200604,aoi_283,248,246,zone_2
20200604,aoi_288,9,4,zone_2
20200604,aoi_359,6,4,zone_2
20200604,aoi_19,14,2,zone_20
20200604,aoi_192,31,4,zone_20
20200604,aoi_194,3,2,zone_20
20200604,aoi_217,4,5,zone_20
20200604,aoi_223,21,3,zone_20
20200604,aoi_263,57,18,zone_20
20200604,aoi_333,41,4,zone_20
20200604,aoi_351,13,4,zone_20
20200604,aoi_353,77,37,zone_20
20200604,aoi_390,107,47,zone_20
20200604,aoi_391,19,3,zone_20
20200604,aoi_399,32,12,zone_20
20200604,aoi_56,107,29,zone_20
20200604,aoi_144,120,153,zone_21
20200604,aoi_208,30,10,zone_21
20200604,aoi_269,10,9,zone_21
20200604,aoi_338,98,55,zone_21
20200604,aoi_349,86,79,zone_21
20200604,aoi_397,74,32,zone_21
20200604,aoi_426,9,4,zone_21
20200604,aoi_68,19,12,zone_21
20200604,aoi_309,56,10,zone_22
20200604,aoi_363,5,2,zone_22
20200604,aoi_404,646,158,zone_22
20200604,aoi_93,464,232,zone_23
20200604,aoi_128,64,21,zone_24
20200604,aoi_145,69,114,zone_24
20200604,aoi_169,138,229,zone_24
20200604,aoi_421,87,87,zone_24
20200604,aoi_100,2,5,zone_25
20200604,aoi_121,2,2,zone_25
20200604,aoi_138,3,41,zone_25
20200604,aoi_149,18,21,zone_25
20200604,aoi_168,12,5,zone_25
20200604,aoi_170,83,26,zone_25
20200604,aoi_182,5,5,zone_25
20200604,aoi_184,9,38,zone_25
20200604,aoi_188,8,12,zone_25
20200604,aoi_195,106,264,zone_25
20200604,aoi_240,5,6,zone_25
20200604,aoi_255,166,31,zone_25
20200604,aoi_312,9,6,zone_25
20200604,aoi_332,17,38,zone_25
20200604,aoi_370,19,8,zone_25
20200604,aoi_67,8,3,zone_25
20200604,aoi_90,17,8,zone_25
20200604,aoi_158,19,10,zone_26
20200604,aoi_160,28,24,zone_26
20200604,aoi_163,2,2,zone_26
20200604,aoi_172,31,29,zone_26
20200604,aoi_177,87,71,zone_26
20200604,aoi_2,21,25,zone_26
20200604,aoi_203,14,8,zone_26
20200604,aoi_206,2,4,zone_26
20200604,aoi_209,23,23,zone_26
20200604,aoi_226,43,39,zone_26
20200604,aoi_292,2,2,zone_26
20200604,aoi_320,16,10,zone_26
20200604,aoi_326,9,7,zone_26
20200604,aoi_329,56,49,zone_26
20200604,aoi_368,4,6,zone_26
20200604,aoi_388,14,17,zone_26
20200604,aoi_412,25,10,zone_26
20200604,aoi_414,17,33,zone_26
20200604,aoi_422,69,91,zone_26
20200604,aoi_47,27,10,zone_26
20200604,aoi_60,15,11,zone_26
20200604,aoi_65,50,48,zone_26
20200604,aoi_91,6,3,zone_26
20200604,aoi_25,52,11,zone_27
20200604,aoi_301,458,414,zone_27
20200604,aoi_74,13,11,zone_27
20200604,aoi_104,92,23,zone_28
20200604,aoi_110,28,12,zone_28
20200604,aoi_139,14,13,zone_28
20200604,aoi_229,81,17,zone_28
20200604,aoi_236,15,2,zone_28
20200604,aoi_27,21,6,zone_28
20200604,aoi_373,19,3,zone_28
20200604,aoi_41,41,63,zone_28
20200604,aoi_44,207,55,zone_28
20200604,aoi_120,21,14,zone_29
20200604,aoi_155,38,50,zone_29
20200604,aoi_171,4,5,zone_29
20200604,aoi_183,14,8,zone_29
20200604,aoi_200,30,8,zone_29
20200604,aoi_212,3,3,zone_29
20200604,aoi_252,11,2,zone_29
20200604,aoi_278,20,6,zone_29
20200604,aoi_291,3,2,zone_29
20200604,aoi_30,35,38,zone_29
20200604,aoi_303,10,8,zone_29
20200604,aoi_310,6,3,zone_29
20200604,aoi_314,8,3,zone_29
20200604,aoi_330,51,20,zone_29
20200604,aoi_376,22,6,zone_29
20200604,aoi_381,107,27,zone_29
20200604,aoi_409,5,2,zone_29
20200604,aoi_410,13,5,zone_29
20200604,aoi_75,70,14,zone_29
20200604,aoi_146,11,7,zone_3
20200604,aoi_293,248,237,zone_3
20200604,aoi_402,71,35,zone_3
20200604,aoi_141,27,9,zone_4
20200604,aoi_151,14,11,zone_4
20200604,aoi_156,9,2,zone_4
20200604,aoi_18,330,219,zone_4
20200604,aoi_218,29,21,zone_4
20200604,aoi_228,61,29,zone_4
20200604,aoi_280,4,5,zone_4
20200604,aoi_289,25,3,zone_4
20200604,aoi_305,9,11,zone_4
20200604,aoi_307,5,4,zone_4
20200604,aoi_331,17,23,zone_4
20200604,aoi_340,68,99,zone_4
20200604,aoi_365,56,33,zone_4
20200604,aoi_406,3,2,zone_4
20200604,aoi_72,37,68,zone_4
20200604,aoi_80,4,3,zone_4
20200604,aoi_132,61,59,zone_5
20200604,aoi_227,10,2,zone_5
20200604,aoi_264,49,62,zone_5
20200604,aoi_266,75,17,zone_5
20200604,aoi_296,197,185,zone_5
20200604,aoi_385,73,9,zone_5
20200604,aoi_83,45,31,zone_5
20200604,aoi_107,17,4,zone_6
20200604,aoi_123,12,23,zone_6
20200604,aoi_143,3,7,zone_6
20200604,aoi_166,45,15,zone_6
20200604,aoi_178,29,15,zone_6
20200604,aoi_327,21,19,zone_6
20200604,aoi_369,63,15,zone_6
20200604,aoi_377,350,157,zone_6
20200604,aoi_386,3,3,zone_6
20200604,aoi_71,27,20,zone_6
20200604,aoi_127,126,38,zone_7
20200604,aoi_159,11,2,zone_7
20200604,aoi_165,44,17,zone_7
20200604,aoi_173,45,31,zone_7
20200604,aoi_29,5,3,zone_7
20200604,aoi_325,4,4,zone_7
20200604,aoi_337,119,56,zone_7
20200604,aoi_371,7,5,zone_7
20200604,aoi_374,49,38,zone_7
20200604,aoi_408,16,3,zone_7
20200604,aoi_411,6,3,zone_7
20200604,aoi_415,30,10,zone_7
20200604,aoi_423,4,2,zone_7
20200604,aoi_0,9,3,zone_8
20200604,aoi_112,11,12,zone_8
20200604,aoi_126,4,5,zone_8
20200604,aoi_196,4,3,zone_8
20200604,aoi_207,32,43,zone_8
20200604,aoi_225,2,3,zone_8
20200604,aoi_261,99,41,zone_8
20200604,aoi_270,37,34,zone_8
20200604,aoi_300,83,22,zone_8
20200604,aoi_311,14,3,zone_8
20200604,aoi_324,4,4,zone_8
20200604,aoi_358,84,45,zone_8
20200604,aoi_380,92,15,zone_8
20200604,aoi_387,128,99,zone_8
20200604,aoi_407,2,2,zone_8
20200604,aoi_150,85,35,zone_9
20200604,aoi_224,142,41,zone_9
20200604,aoi_238,134,52,zone_9
20200604,aoi_267,20,11,zone_9
20200604,aoi_334,154,81,zone_9
20200604,aoi_362,19,25,zone_9
20200604,aoi_38,13,6,zone_9
20200604,aoi_61,2,2,zone_9
20200605,aoi_106,3,2,zone_0
20200605,aoi_131,22,18,zone_0
20200605,aoi_14,8,7,zone_0
20200605,aoi_153,2,2,zone_0
20200605,aoi_174,57,95,zone_0
20200605,aoi_197,8,2,zone_0
20200605,aoi_220,30,9,zone_0
20200605,aoi_24,6,6,zone_0
20200605,aoi_243,26,6,zone_0
20200605,aoi_294,33,13,zone_0
20200605,aoi_3,3,2,zone_0
20200605,aoi_356,110,41,zone_0
20200605,aoi_357,12,5,zone_0
20200605,aoi_4,12,11,zone_0
20200605,aoi_50,5,11,zone_0
20200605,aoi_82,4,6,zone_0
20200605,aoi_86,90,88,zone_0
20200605,aoi_94,19,11,zone_0
20200605,aoi_135,15,18,zone_1
20200605,aoi_295,214,100,zone_1
20200605,aoi_321,36,38,zone_1
20200605,aoi_69,58,105,zone_1
20200605,aoi_84,16,12,zone_1
20200605,aoi_103,17,145,zone_10
20200605,aoi_118,49,29,zone_10
20200605,aoi_13,17,7,zone_10
20200605,aoi_215,12,3,zone_10
20200605,aoi_273,3,6,zone_10
20200605,aoi_284,18,17,zone_10
20200605,aoi_298,47,298,zone_10
20200605,aoi_302,38,30,zone_10
20200605,aoi_306,82,81,zone_10
20200605,aoi_108,46,16,zone_11
20200605,aoi_114,68,27,zone_11
20200605,aoi_204,6,4,zone_11
20200605,aoi_256,52,32,zone_11
20200605,aoi_272,110,125,zone_11
20200605,aoi_33,11,13,zone_11
20200605,aoi_36,38,55,zone_11
20200605,aoi_40,75,61,zone_11
20200605,aoi_400,40,10,zone_11
20200605,aoi_85,65,77,zone_11
20200605,aoi_87,10,5,zone_11
20200605,aoi_109,13,7,zone_12
20200605,aoi_115,10,6,zone_12
20200605,aoi_124,23,23,zone_12
20200605,aoi_187,9,5,zone_12
20200605,aoi_205,29,10,zone_12
20200605,aoi_211,7,11,zone_12
20200605,aoi_231,16,9,zone_12
20200605,aoi_239,4,2,zone_12
20200605,aoi_247,21,11,zone_12
20200605,aoi_249,50,37,zone_12
20200605,aoi_257,201,69,zone_12
20200605,aoi_26,132,150,zone_12
20200605,aoi_260,44,11,zone_12
20200605,aoi_339,77,9,zone_12
20200605,aoi_355,2,2,zone_12
20200605,aoi_383,16,14,zone_12
20200605,aoi_418,37,10,zone_12
20200605,aoi_157,85,78,zone_13
20200605,aoi_167,10,13,zone_13
20200605,aoi_193,50,21,zone_13
20200605,aoi_216,131,36,zone_13
20200605,aoi_282,22,24,zone_13
20200605,aoi_290,73,49,zone_13
20200605,aoi_31,85,45,zone_13
20200605,aoi_52,7,5,zone_13
20200605,aoi_64,3,2,zone_13
20200605,aoi_97,15,5,zone_13
20200605,aoi_245,110,32,zone_14
20200605,aoi_372,192,107,zone_14
20200605,aoi_43,180,57,zone_14
20200605,aoi_116,2,3,zone_15
20200605,aoi_191,48,19,zone_15
20200605,aoi_22,153,101,zone_15
20200605,aoi_316,152,57,zone_15
20200605,aoi_344,43,23,zone_15
20200605,aoi_62,32,26,zone_15
20200605,aoi_73,2,3,zone_15
20200605,aoi_95,72,31,zone_15
20200605,aoi_12,16,6,zone_16
20200605,aoi_134,19,7,zone_16
20200605,aoi_162,12,8,zone_16
20200605,aoi_186,20,14,zone_16
20200605,aoi_221,45,17,zone_16
20200605,aoi_28,3,2,zone_16
20200605,aoi_342,349,150,zone_16
20200605,aoi_37,10,16,zone_16
20200605,aoi_55,16,17,zone_16
20200605,aoi_81,50,17,zone_16
20200605,aoi_1,13,5,zone_17
20200605,aoi_133,4,11,zone_17
20200605,aoi_161,42,28,zone_17
20200605,aoi_179,6,7,zone_17
20200605,aoi_180,5,10,zone_17
20200605,aoi_199,14,10,zone_17
20200605,aoi_210,14,14,zone_17
20200605,aoi_237,15,3,zone_17
20200605,aoi_277,19,6,zone_17
20200605,aoi_279,5,5,zone_17
20200605,aoi_285,7,7,zone_17
20200605,aoi_286,10,7,zone_17
