zone_id,aoi_num,aoi_type,aoi_area,pai_num_shift_3,pai_num_shift_4,pai_num_shift_5,pai_num_shift_6,pai_num_shift_7,shou_num_shift_3,shou_num_shift_4,shou_num_shift_5,shou_num_shift_6,shou_num_shift_7,month,day,weekofyear,weekday,dayofyear,quarter,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,daily_delim_1,daily_delim_2,daily_delim_3,daily_delim_4,daily_delim_5,daily_delim_6,pai_num_groupby_weekday_max,pai_num_groupby_weekday_min,pai_num_groupby_weekday_median,pai_num_groupby_weekday_std,pai_num_groupby_weekday_avg,shou_num_groupby_weekday_max,shou_num_groupby_weekday_min,shou_num_groupby_weekday_median,shou_num_groupby_weekday_std,shou_num_groupby_weekday_avg,pai_num_groupby_month_max,pai_num_groupby_month_min,pai_num_groupby_month_median,pai_num_groupby_month_std,pai_num_groupby_month_sum,shou_num_groupby_month_max,shou_num_groupby_month_min,shou_num_groupby_month_median,shou_num_groupby_month_std,shou_num_groupby_month_sum,festival,is_sale,target,predict
zone_21,8,3,149347.454,354.0,406.0,510.0,280.0,294.0,300.0,303.0,320.0,305.0,263.0,7,19,29,6,201,3,1,0,0,0,0,-6.5256163560151695e-12,1.0,-1.3051232712030339e-11,1.0,-1.9576849068045508e-11,1.0,393.0,268.0,294.5,55.1029339811714,312.5,316.0,248.0,281.5,31.605642956071414,281.75,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,247.0,272
zone_21,8,3,149347.454,338.0,354.0,406.0,510.0,280.0,277.0,300.0,303.0,320.0,305.0,7,20,30,0,202,3,0,0,0,0,0,-2.227077734026393e-12,1.0,-4.454155468052786e-12,1.0,7.870682026287674e-12,1.0,375.0,280.0,316.0,41.72429348313362,321.75,333.0,305.0,316.5,11.7011395456454,317.75,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,275.0,305
zone_21,8,3,149347.454,300.0,338.0,354.0,406.0,510.0,243.0,277.0,300.0,303.0,320.0,7,21,30,1,203,3,0,0,0,0,0,2.0714608879623837e-12,1.0,4.1429217759247674e-12,1.0,-2.288944779284655e-11,1.0,510.0,329.0,372.0,83.03563492059699,395.75,378.0,295.0,316.0,36.040486493201875,326.25,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,292.0,332
zone_21,8,3,149347.454,247.0,300.0,338.0,354.0,406.0,232.0,243.0,277.0,300.0,303.0,7,22,30,2,204,3,0,0,0,0,0,-8.181915718415692e-12,1.0,-1.6363831436831384e-11,1.0,4.5580833014866295e-12,1.0,424.0,338.0,385.0,39.14077158156185,383.0,331.0,291.0,310.5,17.44276354251241,310.75,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,404.0,386
zone_21,8,3,149347.454,275.0,247.0,300.0,338.0,354.0,281.0,232.0,243.0,277.0,300.0,7,23,30,3,205,3,0,0,0,0,0,-3.883377096426915e-12,1.0,-7.76675419285383e-12,1.0,-2.6202046517647594e-11,1.0,378.0,314.0,357.5,27.10934648173332,351.75,300.0,188.0,294.0,54.09867527644893,269.0,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,403.0,358
zone_21,8,3,149347.454,292.0,275.0,247.0,300.0,338.0,356.0,281.0,232.0,243.0,277.0,7,24,30,4,206,3,0,0,0,0,0,4.1516152556186207e-13,1.0,8.303230511237241e-13,1.0,1.2454845766855862e-12,1.0,367.0,262.0,339.0,45.14698218042929,326.75,302.0,244.0,287.5,26.537709019431198,280.25,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,355.0,349
zone_21,8,3,149347.454,404.0,292.0,275.0,247.0,300.0,325.0,356.0,281.0,232.0,243.0,7,25,30,5,207,3,1,0,0,0,0,-9.838215080816213e-12,1.0,-1.9676430161632427e-11,1.0,-2.951464524244864e-11,1.0,349.0,249.0,318.0,44.75488800120049,308.5,283.0,243.0,251.0,18.636880997992485,257.0,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,357.0,325
zone_21,8,3,149347.454,403.0,404.0,292.0,275.0,247.0,348.0,325.0,356.0,281.0,232.0,7,26,30,6,208,3,1,0,0,0,0,-5.5396764588274365e-12,1.0,-1.1079352917654873e-11,1.0,-2.0671141481154576e-12,1.0,295.0,247.0,281.0,23.021728866442675,276.0,300.0,232.0,255.5,29.067450295247202,260.75,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,273.0,288
zone_21,8,3,149347.454,355.0,403.0,404.0,292.0,275.0,396.0,348.0,325.0,356.0,281.0,7,27,31,0,209,3,0,0,0,0,0,-1.2411378368386599e-12,1.0,-2.4822756736773198e-12,1.0,-3.282724396724968e-11,1.0,375.0,275.0,289.5,46.33483211005157,307.25,319.0,281.0,309.5,16.859715300087366,304.75,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,282.0,290
zone_21,8,3,149347.454,357.0,355.0,403.0,404.0,292.0,421.0,396.0,348.0,325.0,356.0,7,28,31,1,210,3,0,0,0,0,0,-1.1494514443216735e-11,1.0,-2.298902888643347e-11,1.0,-5.379712872916501e-12,1.0,510.0,292.0,334.5,97.03049348873098,367.75,356.0,295.0,316.0,25.708299567779015,320.75,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,328.0,343
zone_21,8,3,149347.454,273.0,357.0,355.0,403.0,404.0,253.0,421.0,396.0,348.0,325.0,7,29,31,2,211,3,0,0,0,0,0,-7.195975821227958e-12,1.0,-1.4391951642455916e-11,1.0,-3.6139842692050724e-11,1.0,406.0,338.0,384.0,32.94439760161556,378.0,331.0,291.0,314.0,18.717193521821944,312.5,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,344.0,386
zone_21,8,3,149347.454,282.0,273.0,357.0,355.0,403.0,286.0,253.0,421.0,396.0,348.0,7,30,31,3,212,3,0,0,0,0,0,-2.8974371992391815e-12,1.0,-5.794874398478363e-12,1.0,-8.692311597717545e-12,1.0,403.0,354.0,369.5,21.802140567690444,374.0,348.0,292.0,298.0,26.204325342711392,309.0,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,346.0,374
zone_21,8,3,149347.454,328.0,282.0,273.0,357.0,355.0,372.0,286.0,253.0,421.0,396.0,7,31,31,4,213,3,0,0,1,0,0,1.401101422749595e-12,1.0,2.80220284549919e-12,1.0,-3.9452441416851773e-11,1.0,367.0,338.0,347.5,13.638181696985855,350.0,396.0,277.0,300.0,52.98034226641676,318.25,510.0,247.0,338.0,51.789817761074296,10431.0,421.0,232.0,296.0,42.60764051407797,9346.0,0,0,314.0,352
zone_21,8,3,149347.454,344.0,328.0,282.0,273.0,357.0,284.0,372.0,286.0,253.0,421.0,8,1,31,5,214,3,1,1,0,0,0,-8.85227518362848e-12,1.0,-1.770455036725696e-11,1.0,-1.2004910322518588e-11,1.0,357.0,300.0,342.5,25.199206336708304,335.5,421.0,243.0,270.5,81.52044733276023,301.25,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,341.0,350
zone_21,8,3,149347.454,346.0,344.0,328.0,282.0,273.0,290.0,284.0,372.0,286.0,253.0,8,2,31,6,215,3,1,0,0,0,0,-4.5537365616397035e-12,1.0,-9.107473123279407e-12,1.0,1.5442620771814594e-11,1.0,294.0,247.0,270.5,19.295940851208403,270.5,263.0,232.0,250.5,12.935738607954837,249.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,257.0,259
zone_21,8,3,149347.454,314.0,346.0,344.0,328.0,282.0,261.0,290.0,284.0,372.0,286.0,8,3,32,0,216,3,0,0,0,0,0,-2.551979396509268e-13,1.0,-5.103958793018536e-13,1.0,-1.531750904731963e-11,1.0,299.0,275.0,281.0,10.424330514074594,284.0,319.0,281.0,295.5,17.53805386390786,297.75,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,230.0,279
zone_21,8,3,149347.454,341.0,314.0,346.0,344.0,328.0,252.0,261.0,290.0,284.0,372.0,8,4,32,1,217,3,0,0,0,0,0,-1.0508574546029002e-11,1.0,-2.1017149092058004e-11,1.0,1.213002204701355e-11,1.0,510.0,292.0,328.5,98.35098711587325,364.75,372.0,312.0,338.0,28.658913680272903,340.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,349.0,323
zone_21,8,3,149347.454,257.0,341.0,314.0,346.0,344.0,231.0,252.0,261.0,290.0,284.0,8,5,32,2,218,3,0,0,0,0,0,-6.210035924040225e-12,1.0,-1.242007184808045e-11,1.0,-1.8630107772120674e-11,1.0,406.0,344.0,384.0,30.566866593312003,379.5,325.0,284.0,297.0,17.969882210706523,300.75,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,383.0,370
zone_21,8,3,149347.454,230.0,257.0,341.0,314.0,346.0,354.0,231.0,252.0,261.0,290.0,8,6,32,3,219,3,0,0,0,0,0,-1.911497302051449e-12,1.0,-3.822994604102898e-12,1.0,8.817423322212506e-12,1.0,403.0,346.0,357.5,25.41653005427767,366.0,348.0,290.0,296.0,27.34349404642111,307.5,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,398.0,362
zone_21,8,3,149347.454,349.0,230.0,257.0,341.0,314.0,344.0,354.0,231.0,252.0,261.0,8,7,32,4,220,3,0,0,0,0,0,2.387041319937328e-12,1.0,4.774082639874656e-12,1.0,-2.194270649692172e-11,1.0,355.0,314.0,339.0,16.958282145704892,336.75,396.0,261.0,289.5,60.404194114868105,309.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,387.0,359
zone_21,8,3,149347.454,383.0,349.0,230.0,257.0,341.0,355.0,344.0,354.0,231.0,252.0,8,8,32,5,221,3,1,0,0,0,0,-7.866335286440747e-12,1.0,-1.5732670572881495e-11,1.0,5.504824597411462e-12,1.0,357.0,300.0,345.0,25.35580144003866,336.75,421.0,243.0,267.5,82.62919177465875,299.75,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,344.0,359
zone_21,8,3,149347.454,398.0,383.0,349.0,230.0,257.0,300.0,355.0,344.0,354.0,231.0,8,9,32,6,222,3,1,0,0,0,0,-3.5677966644519704e-12,1.0,-7.135593328903941e-12,1.0,-2.5255305221722764e-11,1.0,294.0,247.0,265.0,20.516253719104437,267.75,263.0,231.0,242.5,15.840349322747484,244.75,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,275.0,283
zone_21,8,3,149347.454,387.0,398.0,383.0,349.0,230.0,299.0,300.0,355.0,344.0,354.0,8,10,33,0,223,3,0,0,0,0,0,7.307419575368062e-13,1.0,1.4614839150736123e-12,1.0,2.1922258726104185e-12,1.0,282.0,230.0,277.5,24.67623688220444,266.75,354.0,281.0,295.5,33.31165962041919,306.5,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,287.0,294
zone_21,8,3,149347.454,344.0,387.0,398.0,383.0,349.0,284.0,299.0,300.0,355.0,344.0,8,11,33,1,224,3,0,0,0,0,0,-9.522634648841269e-12,1.0,-1.9045269297682538e-11,1.0,-2.8567903946523807e-11,1.0,510.0,292.0,338.5,96.41706280529397,369.75,372.0,320.0,350.0,21.908902300206645,348.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,358.0,359
zone_21,8,3,149347.454,275.0,344.0,387.0,398.0,383.0,268.0,284.0,299.0,300.0,355.0,8,12,33,2,225,3,0,0,0,0,0,-5.224096026852492e-12,1.0,-1.0448192053704984e-11,1.0,-1.1203728521906253e-12,1.0,406.0,344.0,393.5,28.77933286231632,384.25,355.0,284.0,314.0,30.510927004381013,316.75,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,381.0,372
zone_21,8,3,149347.454,287.0,275.0,344.0,387.0,398.0,323.0,268.0,284.0,299.0,300.0,8,13,33,3,226,3,0,0,0,0,0,-9.255574048637156e-13,1.0,-1.8511148097274313e-12,1.0,-3.1880502671324854e-11,1.0,403.0,346.0,376.0,29.409465596414137,375.25,348.0,290.0,300.0,26.095976701399778,309.5,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,337.0,372
zone_21,8,3,149347.454,358.0,287.0,275.0,344.0,387.0,366.0,323.0,268.0,284.0,299.0,8,14,33,4,227,3,0,0,0,0,0,-1.117893401124179e-11,1.0,-2.235786802248358e-11,1.0,-4.432971576991669e-12,1.0,387.0,314.0,346.5,30.686587732536616,348.5,396.0,261.0,288.0,60.53855520795542,308.25,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,398.0,360
zone_21,8,3,149347.454,381.0,358.0,287.0,275.0,344.0,330.0,366.0,323.0,268.0,284.0,8,15,33,5,228,3,1,0,0,0,0,-6.8803953892530144e-12,1.0,-1.3760790778506029e-11,1.0,-3.5193101396125897e-11,1.0,357.0,300.0,342.5,24.664414311581236,335.5,421.0,243.0,268.0,82.56310717667223,300.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,368.0,351
zone_21,8,3,149347.454,337.0,381.0,358.0,287.0,275.0,351.0,330.0,366.0,323.0,268.0,8,16,33,6,229,3,1,0,0,0,0,-2.5818567672642374e-12,1.0,-5.163713534528475e-12,1.0,-7.745570301792713e-12,1.0,275.0,247.0,265.0,13.366625103842281,263.0,268.0,231.0,242.5,17.832554500127006,246.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,299.0,278
zone_21,8,3,149347.454,398.0,337.0,381.0,358.0,287.0,323.0,351.0,330.0,366.0,323.0,8,17,34,0,230,3,0,0,0,0,0,1.7166818547245392e-12,1.0,3.4333637094490783e-12,1.0,-3.850570012092694e-11,1.0,287.0,230.0,278.5,26.13426869074396,268.5,354.0,281.0,304.5,34.2442209236342,311.0,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,289.0,288
zone_21,8,3,149347.454,368.0,398.0,337.0,381.0,358.0,304.0,323.0,351.0,330.0,366.0,8,18,34,1,231,3,0,0,0,0,0,-8.536694751653536e-12,1.0,-1.7073389503307072e-11,1.0,-1.1058169026593756e-11,1.0,358.0,292.0,338.5,29.33001875212493,331.75,372.0,344.0,361.0,12.26104943849968,359.5,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,372.0,352
zone_21,8,3,149347.454,299.0,368.0,398.0,337.0,381.0,246.0,304.0,323.0,351.0,330.0,8,19,34,2,232,3,0,0,0,0,0,-4.238156129664759e-12,1.0,-8.476312259329518e-12,1.0,-4.181829884572798e-11,1.0,404.0,344.0,382.0,24.939927826679853,378.0,355.0,284.0,327.5,29.422213830143146,323.5,398.0,230.0,344.0,48.54115539738439,6392.0,366.0,231.0,323.0,40.40089958132875,5973.0,0,0,339.0,364
zone_22,5,3,68223.422,,,,,,,,,,,3,1,9,6,61,1,1,1,0,0,0,-1.1692499071402977e-11,1.0,-2.3384998142805954e-11,1.0,-2.0525581985842078e-11,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,663.0,623
zone_22,5,3,68223.422,,,,,,,,,,,3,2,10,0,62,1,0,0,0,0,0,-7.393960449414201e-12,1.0,-1.4787920898828402e-11,1.0,6.921949108491103e-12,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,644.0,626
zone_22,5,3,68223.422,,,,,,,,,,,3,3,10,1,63,1,0,0,0,0,0,-3.0954218274254236e-12,1.0,-6.190843654850847e-12,1.0,-2.383818071064312e-11,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,677.0,656
zone_22,5,3,68223.422,663.0,,,,,225.0,,,,,3,4,10,2,64,1,0,0,0,0,0,1.203116794563353e-12,1.0,2.406233589126706e-12,1.0,3.6093503836900594e-12,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,627.0,670
zone_22,5,3,68223.422,644.0,663.0,,,,237.0,225.0,,,,3,5,10,3,65,1,0,0,0,0,0,-9.050259811814723e-12,1.0,-1.8100519623629445e-11,1.0,-2.7150779435444165e-11,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,681.0,664
zone_22,5,3,68223.422,677.0,644.0,663.0,,,179.0,237.0,225.0,,,3,6,10,4,66,1,0,0,0,0,0,-4.751721189825946e-12,1.0,-9.503442379651891e-12,1.0,2.967516588890156e-13,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,714.0,691
zone_22,5,3,68223.422,627.0,677.0,644.0,663.0,,178.0,179.0,237.0,225.0,,3,7,10,5,67,1,1,0,0,0,0,-4.5318256783716874e-13,1.0,-9.063651356743375e-13,1.0,-3.046337816024521e-11,1.0,,,,,,,,,,,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,748.0,702
zone_22,5,3,68223.422,681.0,627.0,677.0,644.0,663.0,186.0,178.0,179.0,237.0,225.0,3,8,10,6,68,1,1,0,0,0,0,-1.0706559174215244e-11,1.0,-2.141311834843049e-11,1.0,-3.015847065912028e-12,1.0,663.0,663.0,663.0,,663.0,225.0,225.0,225.0,,225.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,707.0,699
zone_22,5,3,68223.422,714.0,681.0,627.0,677.0,644.0,230.0,186.0,178.0,179.0,237.0,3,9,11,0,69,1,0,0,0,0,0,-6.408020552226467e-12,1.0,-1.2816041104452934e-11,1.0,-3.3775976885046254e-11,1.0,644.0,644.0,644.0,,644.0,237.0,237.0,237.0,,237.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,718.0,685
zone_22,5,3,68223.422,748.0,714.0,681.0,627.0,677.0,179.0,230.0,186.0,178.0,179.0,3,10,11,1,70,1,0,0,0,0,0,-2.1094819302376906e-12,1.0,-4.218963860475381e-12,1.0,-6.328445790713072e-12,1.0,677.0,677.0,677.0,,677.0,179.0,179.0,179.0,,179.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,750.0,713
zone_22,5,3,68223.422,707.0,748.0,714.0,681.0,627.0,229.0,179.0,230.0,186.0,178.0,3,11,11,2,71,1,0,0,0,0,0,2.189056691751086e-12,1.0,4.378113383502172e-12,1.0,-3.70885756098473e-11,1.0,627.0,627.0,627.0,,627.0,178.0,178.0,178.0,,178.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,657.0,695
zone_22,5,3,68223.422,718.0,707.0,748.0,714.0,681.0,195.0,229.0,179.0,230.0,186.0,3,12,11,3,72,1,0,0,0,0,0,-8.06431991462699e-12,1.0,-1.612863982925398e-11,1.0,-9.641044515514115e-12,1.0,681.0,681.0,681.0,,681.0,186.0,186.0,186.0,,186.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,713.0,681
zone_22,5,3,68223.422,750.0,718.0,707.0,748.0,714.0,190.0,195.0,229.0,179.0,230.0,3,13,11,4,73,1,0,0,0,0,0,-3.7657812926382126e-12,1.0,-7.531562585276425e-12,1.0,-4.040117433464834e-11,1.0,714.0,714.0,714.0,,714.0,230.0,230.0,230.0,,230.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,586.0,603
zone_22,5,3,68223.422,657.0,750.0,718.0,707.0,748.0,186.0,190.0,195.0,229.0,179.0,3,14,11,5,74,1,1,0,0,0,0,5.327573293505642e-13,1.0,1.0655146587011284e-12,1.0,-1.2953643240315159e-11,1.0,748.0,748.0,748.0,,748.0,179.0,179.0,179.0,,179.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,561.0,605
zone_22,5,3,68223.422,713.0,657.0,750.0,718.0,707.0,177.0,186.0,190.0,195.0,229.0,3,15,11,6,75,1,1,0,0,0,0,-9.720619277027511e-12,1.0,-1.9441238554055022e-11,1.0,1.4493887854018022e-11,1.0,707.0,663.0,685.0,31.11269837220809,685.0,229.0,225.0,227.0,2.8284271247461903,227.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,533.0,558
zone_22,5,3,68223.422,586.0,713.0,657.0,750.0,718.0,232.0,177.0,186.0,190.0,195.0,3,16,12,0,76,1,0,0,0,0,0,-5.422080655038734e-12,1.0,-1.0844161310077468e-11,1.0,-1.6266241965116202e-11,1.0,718.0,644.0,681.0,52.32590180780452,681.0,237.0,195.0,216.0,29.698484809834994,216.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,550.0,549
zone_22,5,3,68223.422,561.0,586.0,713.0,657.0,750.0,150.0,232.0,177.0,186.0,190.0,3,17,12,1,77,1,0,0,0,0,0,-1.1235420330499576e-12,1.0,-2.247084066099915e-12,1.0,1.1181289129216979e-11,1.0,750.0,677.0,713.5,51.61879502661797,713.5,190.0,179.0,184.5,7.7781745930520225,184.5,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,598.0,582
zone_22,5,3,68223.422,533.0,561.0,586.0,713.0,657.0,188.0,150.0,232.0,177.0,186.0,3,18,12,2,78,1,0,0,0,0,0,-1.1376918639428033e-11,1.0,-2.2753837278856066e-11,1.0,-1.9578840689917248e-11,1.0,657.0,627.0,642.0,21.213203435596427,642.0,186.0,178.0,182.0,5.656854249492381,182.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,607.0,609
zone_22,5,3,68223.422,550.0,533.0,561.0,586.0,713.0,172.0,188.0,150.0,232.0,177.0,3,19,12,3,79,1,0,0,0,0,0,-7.078380017439256e-12,1.0,-1.4156760034878512e-11,1.0,7.868690404415936e-12,1.0,713.0,681.0,697.0,22.627416997969522,697.0,186.0,177.0,181.5,6.363961030678928,181.5,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,549.0,582
zone_22,5,3,68223.422,598.0,550.0,533.0,561.0,586.0,190.0,172.0,188.0,150.0,232.0,3,20,12,4,80,1,0,0,0,0,0,-2.7798413954504796e-12,1.0,-5.559682790900959e-12,1.0,-2.289143941471829e-11,1.0,714.0,586.0,650.0,90.50966799187809,650.0,232.0,230.0,231.0,1.4142135623730951,231.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,557.0,590
zone_22,5,3,68223.422,607.0,598.0,550.0,533.0,561.0,158.0,190.0,172.0,188.0,150.0,3,21,12,5,81,1,1,0,0,0,0,1.5186972265382972e-12,1.0,3.0373944530765945e-12,1.0,4.5560916796148915e-12,1.0,748.0,561.0,654.5,132.22896808188437,654.5,179.0,150.0,164.5,20.506096654409877,164.5,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,687.0,600
zone_22,5,3,68223.422,549.0,607.0,598.0,550.0,533.0,142.0,158.0,190.0,172.0,188.0,3,22,12,6,82,1,1,0,0,0,0,-8.734679379839778e-12,1.0,-1.7469358759679556e-11,1.0,-2.6204038139519335e-11,1.0,707.0,533.0,663.0,90.47283201786784,634.3333333333334,229.0,188.0,225.0,22.60530911091463,214.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,474.0,497
zone_22,5,3,68223.422,557.0,549.0,607.0,598.0,550.0,144.0,142.0,158.0,190.0,172.0,3,23,13,0,83,1,0,0,0,0,0,-4.436140757851001e-12,1.0,-8.872281515702002e-12,1.0,1.243492954813848e-12,1.0,718.0,550.0,644.0,84.19817891934085,637.3333333333334,237.0,172.0,195.0,32.95957119462165,201.33333333333334,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,539.0,540
zone_22,5,3,68223.422,687.0,557.0,549.0,607.0,598.0,147.0,144.0,142.0,158.0,190.0,3,24,13,1,84,1,0,0,0,0,0,-1.3760213586222466e-13,1.0,-2.752042717244493e-13,1.0,-2.951663686432038e-11,1.0,750.0,598.0,677.0,76.01973427998811,675.0,190.0,179.0,190.0,6.350852961085883,186.33333333333334,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,583.0,585
zone_22,5,3,68223.422,474.0,687.0,557.0,549.0,607.0,186.0,147.0,144.0,142.0,158.0,3,25,13,2,85,1,0,0,0,0,0,-1.03909787422403e-11,1.0,-2.07819574844806e-11,1.0,-2.0691057699871957e-12,1.0,657.0,607.0,627.0,25.16611478423583,630.3333333333334,186.0,158.0,178.0,14.422205101855956,174.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,602.0,604
zone_22,5,3,68223.422,539.0,474.0,687.0,557.0,549.0,139.0,186.0,147.0,144.0,142.0,3,26,13,3,86,1,0,0,0,0,0,-6.0924401202515236e-12,1.0,-1.2184880240503047e-11,1.0,-3.282923558912142e-11,1.0,713.0,549.0,681.0,86.93292433441621,647.6666666666666,186.0,142.0,177.0,23.24507116214819,168.33333333333334,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,514.0,576
zone_22,5,3,68223.422,583.0,539.0,474.0,687.0,557.0,187.0,139.0,186.0,147.0,144.0,3,27,13,4,87,1,0,0,0,0,0,-1.7939014982627466e-12,1.0,-3.587802996525493e-12,1.0,-5.38170449478824e-12,1.0,714.0,557.0,586.0,83.5404093837228,619.0,232.0,144.0,230.0,50.23942674832188,202.0,750.0,474.0,615.0,75.10238588943176,19275.0,237.0,121.0,179.0,28.843760833529537,5555.0,0,0,615.0,588
